config.seed,timestamp,config.config_name,config.config_stem,config.config_path,experiment_dir,summary_path,config.num_pos,config.gen_strategy,config.empirical_bank_size,config.empirical_bank_select_mode,config.empirical_sigma_scale,config.augment_copies,pattern_eval.P  DFUDS,pattern_eval.P' DFUDS,pattern_eval.ノード数の差 (P'- P),pattern_eval.辺数の差 (P'- P),pattern_eval.変数数の差 (P'- P),pattern_eval.DFUDS長の差 (P'- P),pattern_eval.特化度 (node増加率),pattern_eval.Pprime_vs_original_match_rate,vae_eval.encoded_z,vae_eval.empirical_latent,vae_eval.empirical_latent_unique,vae_eval.mu_profile,generate_eval.match_rate,generate_eval.unique_graphs,config.K,config.add_nodes,config.config_seed,config.edge_labels,config.encoder_layers,config.eval_num_samples,config.max_beta,config.model_path,config.n_samples,config.output,config.pat_nodes,config.total_epochs,generate_eval.match_rate_count,generate_eval.max_trials,generate_eval.saved_neg,generate_eval.saved_pos,generate_eval.strategy,generate_eval.total_gen,pattern_eval.P  DFUDS長,pattern_eval.P  ノード数,pattern_eval.P  変数数,pattern_eval.P  辺数,pattern_eval.P' DFUDS長,pattern_eval.P' ノード数,pattern_eval.P' 変数数,pattern_eval.P' 辺数,pattern_eval.Pprime_vs_original_count,vae_eval.Pprime_vs_original,vae_eval.Pprime_vs_original_count,vae_eval_empirical_sweep.bank100.actual_bank_size,vae_eval_empirical_sweep.bank100.bank_size,vae_eval_empirical_sweep.bank100.match_rate,vae_eval_empirical_sweep.bank100.select_mode,vae_eval_empirical_sweep.bank100.sigma_scale,vae_eval_empirical_sweep.bank100.total_means,vae_eval_empirical_sweep.bank100.unique_graphs,vae_eval_empirical_sweep.bank20.actual_bank_size,vae_eval_empirical_sweep.bank20.bank_size,vae_eval_empirical_sweep.bank20.match_rate,vae_eval_empirical_sweep.bank20.select_mode,vae_eval_empirical_sweep.bank20.sigma_scale,vae_eval_empirical_sweep.bank20.total_means,vae_eval_empirical_sweep.bank20.unique_graphs,vae_eval_empirical_sweep.bank50.bank_size,vae_eval_empirical_sweep.bank50.match_rate,vae_eval_empirical_sweep.bank50.select_mode,vae_eval_empirical_sweep.bank50.sigma_scale,vae_eval_empirical_sweep.bank50.unique_graphs,vae_eval_empirical_sweep.full.bank_size,vae_eval_empirical_sweep.full.match_rate,vae_eval_empirical_sweep.full.select_mode,vae_eval_empirical_sweep.full.sigma_scale,vae_eval_empirical_sweep.full.unique_graphs
1280,20260404_171908,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260404_171908_np1000_bank20_seed1280,experiments/20260404_171908_np1000_bank20_seed1280/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,#,0,c,0,e,0,0,0,d,X,X,c,0,d,0,c,X","0,0,0,#,0,c,0,e,0,0,0,d,X,X,c,0,d,0,c,X",0,0,0,0,0.0,1.0,1.0,1.0,20,0.46,1.0,21,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,21/21,5000,0,21,empirical,21,39,10,3,9,39,10,3,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,20,,,,,,,,,,
1281,20260404_172909,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260404_172909_np1000_bank20_seed1281,experiments/20260404_172909_np1000_bank20_seed1281/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,#,0,0,b,0,c,0,c,d,0,0,0,c,X,b,X,d","0,0,0,#,0,0,b,0,0,0,c,0,X,X,X,b,0,c,0,c,X,d",1,1,2,4,0.1,0.999,0.985,0.98,24,0.01,0.96969697,33,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,32/33,5000,1,32,empirical,33,39,10,2,9,43,11,4,10,999/1000,0.999,999/1000,,,,,,,,20,20,0.98,fps,0.15,200,24,,,,,,,,,,
1282,20260404_173428,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260404_173428_np1000_bank20_seed1282,experiments/20260404_173428_np1000_bank20_seed1282/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,0,0,0,#,0,0,0,d,0,b,a,X,c,b,e,d,X","0,0,0,0,0,0,#,X,0,0,0,d,X,c,0,b,X,d,e,b",0,0,1,0,0.0,1.0,0.99,0.95,31,0.04,0.975,40,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,39/40,5000,1,39,empirical,40,39,10,2,9,39,10,3,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,0.95,fps,0.15,200,31,,,,,,,,,,
1283,20260404_173839,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260404_173839_np1000_bank20_seed1283,experiments/20260404_173839_np1000_bank20_seed1283/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,0,#,0,b,0,0,d,0,0,a,a,e,d,0,a,X,a","0,0,0,0,#,0,b,0,0,d,0,0,a,a,e,d,0,a,0,X,X,a",1,1,1,4,0.1,0.999,1.0,1.0,19,0.0,1.0,23,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,23/23,5000,0,23,empirical,23,39,10,1,9,43,11,2,10,999/1000,0.999,999/1000,,,,,,,,20,20,1.0,fps,0.15,200,19,,,,,,,,,,
1264,20260404_174636,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_174636_np1000_aug0_bank100_seed1264,experiments/20260404_174636_np1000_aug0_bank100_seed1264/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,#,0,0,0,0,c,0,0,a,b,X,0,a,a,X,X,X","0,0,0,#,X,0,0,0,0,c,X,X,0,0,a,X,X,0,a,X",0,0,2,0,0.0,1.0,0.775,0.8,70,0.05,0.79,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,79/100,5000,21,79,empirical,100,39,10,4,9,39,10,6,9,1000/1000,1.0,1000/1000,100,100,0.8,fps,0.15,200,70,,,,,,,,,,,,,,,,,
1265,20260404_174931,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_174931_np1000_aug0_bank100_seed1265,experiments/20260404_174931_np1000_aug0_bank100_seed1265/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,0,0,0,#,0,0,c,c,d,0,a,e,a,X,d,e","0,0,0,0,0,0,0,#,X,a,d,0,a,X,0,0,c,c,d,e",0,0,1,0,0.0,1.0,0.99,1.0,62,0.05,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,1,9,39,10,2,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,62,,,,,,,,,,,,,,,,,
1266,20260404_175317,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_175317_np1000_aug0_bank100_seed1266,experiments/20260404_175317_np1000_aug0_bank100_seed1266/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,b,0,b,0,a,0,0,d,0,e,0,d,0,e,a,X","0,0,#,0,b,0,b,0,a,0,0,d,X,0,e,X",-2,-2,1,-8,-0.2,1.0,0.815,0.79,73,0.0,0.79,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,79/100,5000,21,79,empirical,100,39,10,1,9,31,8,2,7,1000/1000,1.0,1000/1000,100,100,0.79,fps,0.15,200,73,,,,,,,,,,,,,,,,,
1267,20260404_175600,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_175600_np1000_aug0_bank100_seed1267,experiments/20260404_175600_np1000_aug0_bank100_seed1267/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,#,0,0,0,0,0,b,0,e,e,X,X,X,X,b,X","0,0,0,0,#,X,b,0,0,0,0,0,b,X,X,X,X,0,e,e",0,0,0,0,0.0,1.0,0.995,1.0,68,0.18,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,68,,,,,,,,,,,,,,,,,
1268,20260404_180258,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_180258_np1000_aug0_bank100_seed1268,experiments/20260404_180258_np1000_aug0_bank100_seed1268/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,#,0,0,0,e,0,e,b,0,b,X,0,e,d,a,c","0,0,0,0,#,a,0,0,0,e,0,e,b,0,b,0,X,0,X,X,0,e,X,c",2,2,3,8,0.2,0.989,0.98,0.98,64,0.1,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,98/100,5000,2,98,empirical,100,39,10,1,9,47,12,4,11,989/1000,0.989,989/1000,100,100,0.98,fps,0.15,200,64,,,,,,,,,,,,,,,,,
1269,20260404_180806,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_180806_np1000_aug0_bank100_seed1269,experiments/20260404_180806_np1000_aug0_bank100_seed1269/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,0,a,0,d,0,0,0,a,c,X,c,0,a,0,a,X","0,0,#,0,0,a,X,0,a,0,X,X",-4,-4,1,-16,-0.4,1.0,0.97,0.94,70,0.43,0.97,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,97/100,5000,3,97,empirical,100,39,10,2,9,23,6,3,5,1000/1000,1.0,1000/1000,100,100,0.94,fps,0.15,200,70,,,,,,,,,,,,,,,,,
1270,20260404_181102,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_181102_np1000_aug0_bank100_seed1270,experiments/20260404_181102_np1000_aug0_bank100_seed1270/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,0,#,0,c,0,e,0,d,0,a,0,c,X,e,b,X","0,0,0,0,0,#,X,0,c,0,e,0,X,X,b,e",-2,-2,1,-8,-0.2,1.0,0.97,0.95,68,0.0,0.93,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,93/100,5000,7,93,empirical,100,39,10,2,9,31,8,3,7,1000/1000,1.0,1000/1000,100,100,0.95,fps,0.15,200,68,,,,,,,,,,,,,,,,,
1271,20260404_181355,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_181355_np1000_aug0_bank100_seed1271,experiments/20260404_181355_np1000_aug0_bank100_seed1271/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,#,0,0,a,0,0,e,0,0,a,c,a,0,e,a,c,X","0,0,0,#,X,0,0,a,X,0,0,e,X,X",-3,-3,3,-12,-0.3,1.0,0.65,0.6,72,0.0,0.55,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,55/100,5000,45,55,empirical,100,39,10,1,9,27,7,4,6,1000/1000,1.0,1000/1000,100,100,0.6,fps,0.15,200,72,,,,,,,,,,,,,,,,,
1272,20260404_181618,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_181618_np1000_aug0_bank100_seed1272,experiments/20260404_181618_np1000_aug0_bank100_seed1272/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,0,0,0,e,0,d,0,d,b,0,d,0,a,X,a,d","0,0,#,0,0,0,0,e,0,d,0,a,0,X,X,0,d,0,d,b,a,d",1,1,1,4,0.1,1.0,0.995,1.0,68,0.28,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,68,,,,,,,,,,,,,,,,,
1273,20260404_181941,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_181941_np1000_aug0_bank100_seed1273,experiments/20260404_181941_np1000_aug0_bank100_seed1273/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,e,0,e,0,b,0,a,0,0,0,0,a,a,c,d,X","0,0,#,0,e,X",-7,-7,0,-28,-0.7,1.0,0.98,0.98,65,0.51,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,1,9,11,3,1,2,1000/1000,1.0,1000/1000,100,100,0.98,fps,0.15,200,65,,,,,,,,,,,,,,,,,
1274,20260404_182235,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_182235_np1000_aug0_bank100_seed1274,experiments/20260404_182235_np1000_aug0_bank100_seed1274/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,#,0,0,a,0,0,c,a,X,0,b,X,0,e,X,e","0,0,0,0,#,0,e,X,0,0,a,0,b,X,0,0,c,X,X,e",0,0,1,0,0.0,1.0,0.96,0.97,72,0.33,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,3,9,39,10,4,9,1000/1000,1.0,1000/1000,100,100,0.97,fps,0.15,200,72,,,,,,,,,,,,,,,,,
1275,20260404_182644,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_182644_np1000_aug0_bank100_seed1275,experiments/20260404_182644_np1000_aug0_bank100_seed1275/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,c,0,d,0,c,0,0,0,e,0,0,a,X,c,X,X","0,0,#,0,c,0,d,0,c,X",-5,-5,-2,-20,-0.5,1.0,0.945,0.95,79,0.15,0.94,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,94/100,5000,6,94,empirical,100,39,10,3,9,19,5,1,4,1000/1000,1.0,1000/1000,100,100,0.95,fps,0.15,200,79,,,,,,,,,,,,,,,,,
1276,20260404_183007,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_183007_np1000_aug0_bank100_seed1276,experiments/20260404_183007_np1000_aug0_bank100_seed1276/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,0,0,b,0,0,e,0,a,c,d,0,b,X,0,e,X","0,0,#,0,0,0,b,0,e,X,0,0,e,0,a,c,d,0,b,X",0,0,0,0,0.0,1.0,1.0,1.0,68,0.03,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,39,10,2,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,68,,,,,,,,,,,,,,,,,
1277,20260404_183450,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_183450_np1000_aug0_bank100_seed1277,experiments/20260404_183450_np1000_aug0_bank100_seed1277/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,0,0,e,0,e,0,c,X,0,0,0,a,X,X,X,c","0,0,#,0,0,0,e,0,e,X,0,0,0,a,X,X,X,c",-1,-1,0,-4,-0.1,1.0,0.95,0.96,73,0.51,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,98/100,5000,2,98,empirical,100,39,10,4,9,35,9,4,8,1000/1000,1.0,1000/1000,100,100,0.96,fps,0.15,200,73,,,,,,,,,,,,,,,,,
1278,20260404_183723,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_183723_np1000_aug0_bank100_seed1278,experiments/20260404_183723_np1000_aug0_bank100_seed1278/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,0,#,0,0,0,0,e,0,a,X,X,X,X,X,X,e","0,0,0,0,0,#,X,X,0,0,0,0,e,X,X,X,X,e",-1,-1,0,-4,-0.1,1.0,0.97,0.92,80,0.64,0.94,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,94/100,5000,6,94,empirical,100,39,10,6,9,35,9,6,8,1000/1000,1.0,1000/1000,100,100,0.92,fps,0.15,200,80,,,,,,,,,,,,,,,,,
1279,20260404_184006,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_184006_np1000_aug0_bank100_seed1279,experiments/20260404_184006_np1000_aug0_bank100_seed1279/summary.json,1000,empirical,100,fps,0.15,0,"0,0,#,0,0,d,0,0,c,0,0,0,a,0,e,X,X,X,X,X","0,0,#,0,0,d,X,0,0,c,0,X,X,X",-3,-3,-1,-12,-0.3,1.0,0.9,0.84,71,0.17,0.86,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,86/100,5000,14,86,empirical,100,39,10,5,9,27,7,4,6,1000/1000,1.0,1000/1000,100,100,0.84,fps,0.15,200,71,,,,,,,,,,,,,,,,,
1280,20260404_184449,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_184449_np1000_aug0_bank100_seed1280,experiments/20260404_184449_np1000_aug0_bank100_seed1280/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,#,0,c,0,e,0,0,0,d,X,X,c,0,d,0,c,X","0,0,0,#,0,c,0,e,0,0,0,d,X,X,c,0,d,0,c,X",0,0,0,0,0.0,1.0,0.99,1.0,70,0.55,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,3,9,39,10,3,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,70,,,,,,,,,,,,,,,,,
1281,20260404_184727,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_184727_np1000_aug0_bank100_seed1281,experiments/20260404_184727_np1000_aug0_bank100_seed1281/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,#,0,0,b,0,c,0,c,d,0,0,0,c,X,b,X,d","0,0,0,#,X,0,0,b,0,0,0,c,0,X,X,X,b,0,c,0,c,X",1,1,3,4,0.1,0.999,0.89,0.92,74,0.13,0.92,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,92/100,5000,8,92,empirical,100,39,10,2,9,43,11,5,10,999/1000,0.999,999/1000,100,100,0.92,fps,0.15,200,74,,,,,,,,,,,,,,,,,
1282,20260404_184957,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_184957_np1000_aug0_bank100_seed1282,experiments/20260404_184957_np1000_aug0_bank100_seed1282/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,0,0,#,0,0,0,d,0,b,a,X,c,b,e,d,X","0,0,0,0,0,0,#,X,0,0,0,d,X,X,X,d,e,b",-1,-1,2,-4,-0.1,1.0,0.88,0.87,74,0.08,0.83,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,83/100,5000,17,83,empirical,100,39,10,2,9,35,9,4,8,1000/1000,1.0,1000/1000,100,100,0.87,fps,0.15,200,74,,,,,,,,,,,,,,,,,
1283,20260404_185234,np1000_aug0_bank100.json,np1000_aug0_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug0_bank100.json,experiments/20260404_185234_np1000_aug0_bank100_seed1283,experiments/20260404_185234_np1000_aug0_bank100_seed1283/summary.json,1000,empirical,100,fps,0.15,0,"0,0,0,0,#,0,b,0,0,d,0,0,a,a,e,d,0,a,X,a","0,0,0,0,#,0,b,0,0,d,0,0,a,X,a,d,0,a,0,X,X,a",1,1,2,4,0.1,0.999,0.99,0.98,71,0.0,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug0_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,1,9,43,11,3,10,999/1000,0.999,999/1000,100,100,0.98,fps,0.15,200,71,,,,,,,,,,,,,,,,,
1264,20260404_185714,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260404_185714_np1000_aug1_bank100_seed1264,experiments/20260404_185714_np1000_aug1_bank100_seed1264/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,0,0,0,c,0,0,a,b,X,0,a,a,X,X,X","0,0,0,#,X,0,0,0,0,c,X,X,0,0,a,X,b,0,a,a",0,0,0,0,0.0,1.0,0.995,1.0,62,0.03,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,4,9,39,10,4,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,62,,,,,,,,,,,,,,,,,
1265,20260404_190040,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260404_190040_np1000_aug1_bank100_seed1265,experiments/20260404_190040_np1000_aug1_bank100_seed1265/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,0,0,0,#,0,0,c,c,d,0,a,e,a,X,d,e","0,0,0,0,0,0,0,#,X,a,d,0,a,X,0,0,c,X,X,e",0,0,3,0,0.0,1.0,0.93,0.94,63,0.05,0.93,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,93/100,5000,7,93,empirical,100,39,10,1,9,39,10,4,9,1000/1000,1.0,1000/1000,100,100,0.94,fps,0.15,200,63,,,,,,,,,,,,,,,,,
1266,20260404_190429,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260404_190429_np1000_aug1_bank100_seed1266,experiments/20260404_190429_np1000_aug1_bank100_seed1266/summary.json,1000,empirical,100,fps,0.15,1,"0,0,#,0,b,0,b,0,a,0,0,d,0,e,0,d,0,e,a,X","0,0,#,X",-8,-8,0,-32,-0.8,1.0,0.885,0.84,73,0.0,0.87,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,87/100,5000,13,87,empirical,100,39,10,1,9,7,2,1,1,1000/1000,1.0,1000/1000,100,100,0.84,fps,0.15,200,73,,,,,,,,,,,,,,,,,
1267,20260404_190854,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260404_190854_np1000_aug1_bank100_seed1267,experiments/20260404_190854_np1000_aug1_bank100_seed1267/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,0,0,0,b,0,e,e,X,X,X,X,b,X","0,0,0,0,#,X,b,0,0,0,0,0,b,X,X,X,X,0,e,e",0,0,0,0,0.0,1.0,1.0,1.0,67,0.21,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,67,,,,,,,,,,,,,,,,,
1268,20260404_191804,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260404_191804_np1000_aug1_bank100_seed1268,experiments/20260404_191804_np1000_aug1_bank100_seed1268/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,0,e,0,e,b,0,b,X,0,e,d,a,c","0,0,0,0,#,a,0,0,0,e,0,e,b,0,b,0,X,0,X,X,0,e,d,c",2,2,2,8,0.2,0.989,1.0,1.0,68,0.05,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,47,12,3,11,989/1000,0.989,989/1000,100,100,1.0,fps,0.15,200,68,,,,,,,,,,,,,,,,,
1269,20260404_192149,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260404_192149_np1000_aug1_bank100_seed1269,experiments/20260404_192149_np1000_aug1_bank100_seed1269/summary.json,1000,empirical,100,fps,0.15,1,"0,0,#,0,0,a,0,d,0,0,0,a,c,X,c,0,a,0,a,X","0,0,#,0,0,a,0,a,0,a,X,0,d,X",-3,-3,0,-12,-0.3,1.0,0.995,0.98,65,0.43,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,2,9,27,7,2,6,1000/1000,1.0,1000/1000,100,100,0.98,fps,0.15,200,65,,,,,,,,,,,,,,,,,
1270,20260404_192530,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260404_192530_np1000_aug1_bank100_seed1270,experiments/20260404_192530_np1000_aug1_bank100_seed1270/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,0,#,0,c,0,e,0,d,0,a,0,c,X,e,b,X","0,0,0,0,0,#,X,0,c,X,b,e",-4,-4,0,-16,-0.4,1.0,0.97,0.99,69,0.0,0.96,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,96/100,5000,4,96,empirical,100,39,10,2,9,23,6,2,5,1000/1000,1.0,1000/1000,100,100,0.99,fps,0.15,200,69,,,,,,,,,,,,,,,,,
1271,20260404_192852,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260404_192852_np1000_aug1_bank100_seed1271,experiments/20260404_192852_np1000_aug1_bank100_seed1271/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,0,a,0,0,e,0,0,a,c,a,0,e,a,c,X","0,0,0,#,X,X",-7,-7,1,-28,-0.7,1.0,0.715,0.83,71,0.0,0.73,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,73/100,5000,27,73,empirical,100,39,10,1,9,11,3,2,2,1000/1000,1.0,1000/1000,100,100,0.83,fps,0.15,200,71,,,,,,,,,,,,,,,,,
